id,n_steps,nllik_org,nllik_opp,match_org,match_opp
5fc4c49da0603a4d5feae548,2,0.568699061870575,0.5230205535888672,0.65,0.6399583333333333
64b6b65f87a443a4963be23a,2,0.5994840264320374,0.5304230451583862,0.63,0.6427499999999999
6659e2d753ad8a42fde08e10,2,0.6507475972175598,0.5338676929473877,0.5833333333333334,0.6427083333333334
5ee78cdd0103130133fdb204,2,0.6556727886199951,0.5254332989454269,0.56,0.6487916666666667
66b616b0db06f7953a7c1e1f,2,0.5339617133140564,0.5310913145542144,0.6233333333333333,0.6340833333333334
66c086c91cd54d5495701e9b,2,0.7243943810462952,0.5298468768596649,0.53,0.641875
6006ae13a40ec00348555219,2,0.5455923676490784,0.5178290009498596,0.6566666666666666,0.651375
664c9a37d570871d534dd3c2,2,0.6368805170059204,0.5233055353164673,0.56,0.6479166666666667
66a2d042a6eb6d2766577b3f,2,0.5191585421562195,0.5248340427875519,0.63,0.6447916666666667
64f03390a3ce93b12a268959,2,0.7365598082542419,0.5284943401813507,0.45666666666666667,0.6428750000000001
5e39cf6d0331aa07667a58ae,2,0.5485009551048279,0.5281881868839264,0.6133333333333333,0.6323749999999999
5ed9c3054268815691ed0e2c,2,0.4530846178531647,0.5268953680992127,0.6733333333333333,0.6389583333333333
61267b828ead584bcf092e35,2,0.3977517783641815,0.5335671842098236,0.72,0.6375833333333333
5d251b0c86fe240017764b36,2,0.5121203660964966,0.525048166513443,0.6766666666666666,0.6442083333333334
603e8ed1b54e6cf4fafcaa1a,2,0.4871930480003357,0.5252595216035842,0.6333333333333333,0.6362083333333334
66d0a027b8886581c95f2768,2,0.4586656093597412,0.5145650565624237,0.68,0.6515
5d7df958cb6cf00001399929,2,0.33363306522369385,0.5280254781246185,0.7366666666666667,0.6339583333333334
6630ec3fa1752b4b2743c4cc,2,0.44732868671417236,0.5288651943206787,0.66,0.636125
66fc6d168db73b4d68af6cfb,2,0.3767499029636383,0.5332002937793732,0.6966666666666667,0.6422916666666667
65a9ca4a57dfdc3964333913,2,0.45791301131248474,0.5255618155002594,0.67,0.6430833333333335
615e056d45156d8d481b5856,2,0.4192328155040741,0.5277978301048278,0.68,0.6420833333333333
5f1f459122764312bfbe265e,2,0.30534353852272034,0.5403276205062866,0.81,0.6299583333333333
661094be457866d2fd65a77d,2,0.43863072991371155,0.5243191182613373,0.67,0.6400416666666666
66cf32c269c7951c97de25fc,2,0.5226832032203674,0.5221697390079498,0.6366666666666667,0.6415416666666667
5e13ff1b94d5eea33e200fce,3,0.3786797523498535,0.5107478260993957,0.7533333333333333,0.6530000000000001
65b84104763d1e7cd0d60507,3,0.4848441183567047,0.5177311837673187,0.6555555555555556,0.6375
6646052f36c0bd14aafa0f0f,3,0.4438437223434448,0.5132740676403046,0.6755555555555556,0.6411944444444444
5ce031fc7f65ee001a985a6b,3,0.5701870322227478,0.519443255662918,0.6022222222222222,0.6325833333333334
66c34db91daa2cac0b579ee5,3,0.6071535348892212,0.5145735800266266,0.58,0.6441388888888889
60e20896098befdcf5e59441,3,0.7246438264846802,0.5097029149532318,0.48,0.6446111111111111
66559244530907c5dd7b77be,3,0.7558186650276184,0.514109194278717,0.5177777777777778,0.6421666666666666
66dae86be0d77b33d6805623,3,0.5005663633346558,0.5204421401023864,0.6533333333333333,0.6328055555555555
61232b43bd4b37c8d76a7b37,3,0.5446494817733765,0.518015843629837,0.6311111111111111,0.6410277777777778
6681e779f60d20a3b2b27bb3,3,0.4681735932826996,0.5189203798770905,0.6977777777777778,0.6464444444444444
5e7414b9929931398ae59f02,3,0.7132749557495117,0.5142966389656067,0.5111111111111111,0.6416388888888889
612520bd6605794b27e6a0fd,3,0.5580835342407227,0.5093682408332825,0.6355555555555555,0.6491111111111111
66c856fd76895ebe2db7c327,3,0.5820333957672119,0.5131676614284515,0.6222222222222222,0.6434722222222222
666c6160d7613a472a88bc12,3,0.5077163577079773,0.5095298945903778,0.6866666666666666,0.6428611111111111
60db30cbbbee552378774e50,3,0.6908551454544067,0.5119962930679322,0.5422222222222223,0.6469722222222223
65ab079fde17d72bca5e774b,3,0.5581110715866089,0.5121196687221528,0.5555555555555556,0.6491111111111112
5fbdc4f0784d3f225d8d96d1,3,0.5147674083709717,0.5121536135673523,0.6444444444444445,0.635888888888889
664382feed568375e3bf2618,3,0.4779146909713745,0.5112657725811005,0.6577777777777778,0.6435000000000001
64e114532a07493224e3a5a1,3,0.3507426679134369,0.5224599957466125,0.7488888888888889,0.6252777777777777
5ee9193db78df9119fe4f7c1,3,0.6456366777420044,0.5126492649316787,0.5822222222222222,0.646
66ce71d5f8614777651a8931,3,0.5749337673187256,0.5107144773006439,0.6044444444444445,0.6495277777777778
669f5d4b56cd9e5a3615a8ed,3,0.2616555690765381,0.5126248300075531,0.8311111111111111,0.6448888888888888
65dc9f26bed0f87772f68eed,3,0.4838537275791168,0.5136778116226196,0.6755555555555556,0.63825
65fd910b6214e647ea9c6175,3,0.6758210062980652,0.5142970681190491,0.5733333333333334,0.6450833333333332
5d612ae16512d700159face7,3,0.6179841160774231,0.5148192822933197,0.6377777777777778,0.6414444444444445
5dd6023dcaee3e5b7ba7a5bc,3,0.2825826108455658,0.5178787410259247,0.8177777777777778,0.6467222222222222
5e23c2569138e066e7e892f7,3,0.3721289038658142,0.5177572786808013,0.7222222222222222,0.6379166666666667
666ee913519a8d810a4c38d9,3,0.6183457970619202,0.5177757918834687,0.5733333333333334,0.621
61190367632a534f9e11b013,3,0.5367398262023926,0.5088996708393096,0.6066666666666667,0.6518611111111111
60ebfc77adae0f59618d6471,3,0.3852370083332062,0.5196178197860718,0.7622222222222222,0.6412222222222221
65391353897d68dd53a067da,3,0.5956825613975525,0.5184400975704193,0.6222222222222222,0.6398055555555555
66301c9c390de66737e2ae4c,3,0.46139585971832275,0.5194210469722748,0.7222222222222222,0.6393611111111112
5e248b6f0c0b31718a9d3f31,3,0.46035051345825195,0.5175980389118194,0.6622222222222223,0.6011111111111112
66daf1642fab82cb5a1df01b,3,0.49999260902404785,0.5194127917289734,0.6444444444444445,0.6379444444444444
5e9fd839311b8018f88c99eb,3,0.6886304616928101,0.5141406536102295,0.5444444444444444,0.6501666666666667
614f11b6fe832a304632a860,3,0.5930144786834717,0.5077100455760956,0.6111111111111112,0.6504166666666666
5e15bb77e78021b9d45d8cf4,3,0.5253738164901733,0.5204302072525024,0.6666666666666666,0.6478055555555555
66cf21fac640537abe16a607,3,0.5359237790107727,0.5125780761241913,0.6422222222222222,0.6300833333333333
607ec7379eac7be04ab448e3,3,0.5871677398681641,0.517013281583786,0.6222222222222222,0.6385277777777778
661564c766603e80ca4c3184,3,0.5214123129844666,0.5107443928718567,0.6577777777777778,0.6443055555555556
5d585e287d795e001788bf4c,3,0.7104374170303345,0.5106860160827636,0.5666666666666667,0.6426944444444445
66378dbfb9c884b35b7c3c09,3,0.6025899648666382,0.5155554234981536,0.6333333333333333,0.6351666666666668
60e20b0026ccfc52c0877202,3,0.718298614025116,0.5204962432384491,0.56,0.6213333333333334
5c5fbade4cc94200016a5c15,3,0.6717981696128845,0.5201642394065857,0.5422222222222223,0.6362222222222222
666b0a3508c2f3faa9cd0057,3,0.5126146078109741,0.5275181770324707,0.6466666666666666,0.6385555555555557
5faacca24cd0384c1fa08be1,3,0.7566909193992615,0.5228831946849823,0.5288888888888889,0.6447499999999999
5dfbefa35777b591c3999842,3,0.6299400329589844,0.5147498667240142,0.54,0.6443611111111112
66aa5aaa7f31ee53f61079ac,3,0.5174157023429871,0.5147721946239472,0.6244444444444445,0.6393333333333333
5d65e31c367c8600019f2b13,3,0.5161911845207214,0.5117758214473724,0.6311111111111111,0.6441666666666668
60ce038ef5cec7f1cb716182,3,0.7225074768066406,0.5091954112052918,0.5111111111111111,0.646
66159b3aa54492fae356f2d1,3,0.5557454824447632,0.5214986741542816,0.6155555555555555,0.6473611111111112
669a687aa4b63a61f8f5b07f,3,0.7558162212371826,0.5083512365818024,0.5,0.6423055555555555
5f4469a101c96e20702a9ece,3,0.6024773716926575,0.5196803987026215,0.6066666666666667,0.6499166666666667
66715c98b42ef93f2389ce3f,3,0.222849041223526,0.5186538219451904,0.8377777777777777,0.6408055555555555
612512862963825fa66941bf,3,0.6279046535491943,0.5113872528076172,0.6088888888888889,0.6474722222222222
66a4f41f0a2e0870ee52c6bf,3,0.6215780973434448,0.516542786359787,0.6088888888888889,0.6467777777777778
6122f17c5f84f0f57feca3e6,3,0.6599730253219604,0.5116088151931762,0.5955555555555555,0.6500277777777779
5fc4c49da0603a4d5feae548,3,0.46389514207839966,0.5182772278785706,0.7066666666666667,0.6460277777777778
64b6b65f87a443a4963be23a,3,0.6567408442497253,0.5110895812511445,0.58,0.6529722222222222
6659e2d753ad8a42fde08e10,3,0.5441231727600098,0.5199607968330383,0.58,0.6150555555555555
5ee78cdd0103130133fdb204,3,0.6822888255119324,0.5217924058437348,0.5666666666666667,0.6325000000000001
66b616b0db06f7953a7c1e1f,3,0.6150924563407898,0.5149854719638824,0.6022222222222222,0.6393055555555556
66c086c91cd54d5495701e9b,3,0.7660817503929138,0.5156620562076568,0.5133333333333333,0.6078888888888889
6006ae13a40ec00348555219,3,0.41194480657577515,0.5203665137290955,0.7755555555555556,0.6444166666666666
664c9a37d570871d534dd3c2,3,0.6684864163398743,0.516490513086319,0.5577777777777778,0.6346666666666667
66a2d042a6eb6d2766577b3f,3,0.39786702394485474,0.5238514542579651,0.7622222222222222,0.6359166666666667
64f03390a3ce93b12a268959,3,0.750747799873352,0.5117106258869171,0.48444444444444446,0.6402222222222222
5e39cf6d0331aa07667a58ae,3,0.46091359853744507,0.5157561004161835,0.66,0.630638888888889
5ed9c3054268815691ed0e2c,3,0.539588987827301,0.5155739188194275,0.64,0.6432777777777778
61267b828ead584bcf092e35,3,0.27877509593963623,0.5158888459205627,0.8244444444444444,0.6475
5d251b0c86fe240017764b36,3,0.5032021999359131,0.5204405665397644,0.6733333333333333,0.6217222222222223
603e8ed1b54e6cf4fafcaa1a,3,0.6462376713752747,0.5105869263410568,0.5711111111111111,0.6446388888888889
66d0a027b8886581c95f2768,3,0.5368984341621399,0.5121286869049072,0.6755555555555556,0.6234444444444444
5d7df958cb6cf00001399929,3,0.5245040655136108,0.5177250623703002,0.6222222222222222,0.6305000000000001
6630ec3fa1752b4b2743c4cc,3,0.42604777216911316,0.5118594169616699,0.7155555555555555,0.6467777777777778
66fc6d168db73b4d68af6cfb,3,0.5470846891403198,0.5208967924118042,0.66,0.6170555555555556
65a9ca4a57dfdc3964333913,3,0.4765028655529022,0.5157078206539154,0.6066666666666667,0.646138888888889
615e056d45156d8d481b5856,3,0.7035066485404968,0.5113489270210266,0.5022222222222222,0.6400555555555556
5f1f459122764312bfbe265e,3,0.3324366807937622,0.5217362642288208,0.7533333333333333,0.6327222222222223
661094be457866d2fd65a77d,3,0.5525730848312378,0.5124071180820465,0.6377777777777778,0.6464166666666668
66cf32c269c7951c97de25fc,3,0.4389037489891052,0.5199008643627167,0.6933333333333334,0.6342222222222221
