n_steps_src,n_steps_trg,target_id,source_id,nllik,match,z1,z2,z_dist
2,3,5e13ff1b94d5eea33e200fce,5d585e287d795e001788bf4c,0.6233476400375366,0.5911111111111111,1.100951910018921,-1.8647785186767576,1.4142412706215646
2,3,5e13ff1b94d5eea33e200fce,66378dbfb9c884b35b7c3c09,0.6527032256126404,0.5533333333333333,1.164637804031372,-1.994210124015808,1.5522938605156908
2,3,5e13ff1b94d5eea33e200fce,60e20b0026ccfc52c0877202,0.5912491083145142,0.6244444444444445,1.0020297765731812,-1.6916552782058716,1.2218625237031737
2,3,5e13ff1b94d5eea33e200fce,5c5fbade4cc94200016a5c15,0.5360289812088013,0.58,0.7157872319221497,-1.3970836400985718,0.8114960503322766
2,3,5e13ff1b94d5eea33e200fce,666b0a3508c2f3faa9cd0057,0.6246811747550964,0.5644444444444444,0.7878945469856262,-1.6115468740463257,1.0159495886051932
2,3,5e13ff1b94d5eea33e200fce,5faacca24cd0384c1fa08be1,0.4899751245975494,0.6311111111111111,0.5242927670478821,-0.9147366881370544,0.4095991748503663
2,3,5e13ff1b94d5eea33e200fce,5dfbefa35777b591c3999842,0.6336087584495544,0.6266666666666667,1.1351767778396606,-1.9114137887954712,1.4715979751392478
2,3,5e13ff1b94d5eea33e200fce,66aa5aaa7f31ee53f61079ac,0.6933928728103638,0.5933333333333334,1.208472728729248,-2.1170597076416016,1.6734405952874525
2,3,5e13ff1b94d5eea33e200fce,5d65e31c367c8600019f2b13,0.6286211609840393,0.6111111111111112,1.108679175376892,-1.8902515172958372,1.4380080662302164
2,3,5e13ff1b94d5eea33e200fce,60ce038ef5cec7f1cb716182,0.5766857862472534,0.6111111111111112,0.9548608660697936,-1.6117814779281616,1.1327952795347274
2,3,5e13ff1b94d5eea33e200fce,66159b3aa54492fae356f2d1,0.6656733751296997,0.5622222222222222,1.1885191202163696,-2.0379393100738525,1.6007596165123217
2,3,5e13ff1b94d5eea33e200fce,669a687aa4b63a61f8f5b07f,0.4939835965633392,0.6622222222222223,0.5746744871139526,-1.0086230039596558,0.48250127961673445
2,3,5e13ff1b94d5eea33e200fce,5f4469a101c96e20702a9ece,0.6717350482940674,0.6088888888888889,1.194623589515686,-2.057631015777588,1.6195239415147447
2,3,5e13ff1b94d5eea33e200fce,66715c98b42ef93f2389ce3f,0.420595645904541,0.6955555555555556,0.1200283542275428,-0.8806808590888977,0.035206348883875374
2,3,5e13ff1b94d5eea33e200fce,612512862963825fa66941bf,0.6385253071784973,0.6,1.1287120580673218,-1.9356895685195925,1.4848792815862764
2,3,5e13ff1b94d5eea33e200fce,66a4f41f0a2e0870ee52c6bf,0.5877248644828796,0.5666666666666667,0.9913833737373352,-1.672085165977478,1.200648381185554
2,3,5e13ff1b94d5eea33e200fce,6122f17c5f84f0f57feca3e6,0.5902917385101318,0.5933333333333334,1.004086136817932,-1.6843734979629517,1.2183214069079225
2,3,5e13ff1b94d5eea33e200fce,5fc4c49da0603a4d5feae548,0.4364624917507171,0.6977777777777778,0.2860091030597687,-0.9520769715309144,0.19678965418772176
2,3,5e13ff1b94d5eea33e200fce,64b6b65f87a443a4963be23a,0.6171302199363708,0.6111111111111112,1.0893455743789673,-1.831592679023743,1.3823548641341605
2,3,5e13ff1b94d5eea33e200fce,6659e2d753ad8a42fde08e10,0.6103275418281555,0.5733333333333334,1.0243005752563477,-1.7818593978881836,1.3013449372881836
2,3,5e13ff1b94d5eea33e200fce,5ee78cdd0103130133fdb204,0.5892588496208191,0.6,0.9964094161987304,-1.6804927587509155,1.2100848298763878
2,3,5e13ff1b94d5eea33e200fce,66b616b0db06f7953a7c1e1f,0.6537055373191833,0.5866666666666667,1.1691123247146606,-1.997094750404358,1.557438636715304
2,3,5e13ff1b94d5eea33e200fce,66c086c91cd54d5495701e9b,0.4914543330669403,0.6444444444444445,0.5266043543815613,-0.9093876481056212,0.41101204098764216
2,3,5e13ff1b94d5eea33e200fce,6006ae13a40ec00348555219,0.4108531773090362,0.7111111111111111,-0.1246850416064262,-1.0072981119155884,0.2938467540376502
2,3,5e13ff1b94d5eea33e200fce,664c9a37d570871d534dd3c2,0.5803955793380737,0.6111111111111112,0.9754767417907716,-1.6254199743270874,1.1572108665510437
2,3,5e13ff1b94d5eea33e200fce,66a2d042a6eb6d2766577b3f,0.4669547975063324,0.7155555555555555,0.2978461682796478,-1.1679173707962036,0.367948062539724
2,3,5e13ff1b94d5eea33e200fce,64f03390a3ce93b12a268959,0.489599198102951,0.6311111111111111,0.5343896746635437,-0.9415054321289062,0.4247942463046829
2,3,5e13ff1b94d5eea33e200fce,5e39cf6d0331aa07667a58ae,0.6526190042495728,0.5555555555555556,1.167037844657898,-1.993178367614746,1.5531465290528874
2,3,5e13ff1b94d5eea33e200fce,5ed9c3054268815691ed0e2c,0.6732048988342285,0.6066666666666667,1.1821773052215576,-2.06148624420166,1.6141989944576198
2,3,5e13ff1b94d5eea33e200fce,61267b828ead584bcf092e35,0.7244930267333984,0.5866666666666667,1.214702010154724,-2.178841352462769,1.724799505536882
2,3,5e13ff1b94d5eea33e200fce,5d251b0c86fe240017764b36,0.6393518447875977,0.6111111111111112,1.1456739902496338,-1.9383478164672847,1.4983846987469704
2,3,5e13ff1b94d5eea33e200fce,603e8ed1b54e6cf4fafcaa1a,0.6206121444702148,0.5755555555555556,1.1007243394851685,-1.849244713783264,1.4029277674573088
2,3,5e13ff1b94d5eea33e200fce,66d0a027b8886581c95f2768,0.6583755016326904,0.5844444444444444,1.178155541419983,-2.0131771564483643,1.575424082542269
2,3,5e13ff1b94d5eea33e200fce,5d7df958cb6cf00001399929,0.6794078946113586,0.5711111111111111,1.1989024877548218,-2.0806920528411865,1.639666500147484
2,3,5e13ff1b94d5eea33e200fce,6630ec3fa1752b4b2743c4cc,0.632267415523529,0.62,1.12933349609375,-1.907152533531189,1.4644833372012742
2,3,5e13ff1b94d5eea33e200fce,66fc6d168db73b4d68af6cfb,0.6733157634735107,0.5888888888888889,1.1976584196090698,-2.062140464782715,1.6249118833548033
2,3,5e13ff1b94d5eea33e200fce,65a9ca4a57dfdc3964333913,0.6749604344367981,0.6111111111111112,1.2033308744430542,-2.0657548904418945,1.6313792211453921
2,3,5e13ff1b94d5eea33e200fce,615e056d45156d8d481b5856,0.6540349125862122,0.6044444444444445,1.1637252569198608,-1.999475359916687,1.5555822004083901
2,3,5e13ff1b94d5eea33e200fce,5f1f459122764312bfbe265e,0.6907409429550171,0.5733333333333334,1.1894787549972534,-2.103996515274048,1.6511773544058286
2,3,5e13ff1b94d5eea33e200fce,661094be457866d2fd65a77d,0.6265869140625,0.6044444444444445,1.101871132850647,-1.8797149658203125,1.4256767095144938
2,3,5e13ff1b94d5eea33e200fce,66cf32c269c7951c97de25fc,0.6519158482551575,0.56,1.161265254020691,-1.9915653467178345,1.5480685141293407
2,3,65b84104763d1e7cd0d60507,5e13ff1b94d5eea33e200fce,0.846088171005249,0.4977777777777777,0.1263313889503479,-0.8400745391845703,1.6735203580544131
2,3,65b84104763d1e7cd0d60507,65b84104763d1e7cd0d60507,0.4419635832309723,0.7088888888888889,1.2106989622116089,-2.114757776260376,0.0
2,3,65b84104763d1e7cd0d60507,6646052f36c0bd14aafa0f0f,0.4452966749668121,0.7,1.1720216274261477,-2.0214297771453857,0.10102500504783093
2,3,65b84104763d1e7cd0d60507,5ce031fc7f65ee001a985a6b,0.4519426226615906,0.6911111111111111,1.1482373476028442,-1.952798843383789,0.17358614356582908
2,3,65b84104763d1e7cd0d60507,66c34db91daa2cac0b579ee5,0.4598341286182403,0.6533333333333333,1.1101607084274292,-1.891423583030701,0.2449206041547382
2,3,65b84104763d1e7cd0d60507,60e20896098befdcf5e59441,0.5655851364135742,0.5622222222222222,0.8668363690376282,-1.4749614000320437,0.7263476344142936
2,3,65b84104763d1e7cd0d60507,66559244530907c5dd7b77be,0.65397047996521,0.5155555555555555,0.6521264910697937,-1.2006360292434692,1.0712711019563235
2,3,65b84104763d1e7cd0d60507,66dae86be0d77b33d6805623,0.4486456513404846,0.6644444444444444,1.1528977155685425,-1.9831942319869995,0.14370090568700422
2,3,65b84104763d1e7cd0d60507,61232b43bd4b37c8d76a7b37,0.4451096355915069,0.6755555555555556,1.1726340055465698,-2.0241270065307617,0.09829993564440247
2,3,65b84104763d1e7cd0d60507,6681e779f60d20a3b2b27bb3,0.7787886261940002,0.5177777777777778,0.2444127649068832,-0.7861085534095764,1.642868763012938
2,3,65b84104763d1e7cd0d60507,5e7414b9929931398ae59f02,0.5911253690719604,0.5666666666666667,0.8099061846733093,-1.3827215433120728,0.8345728829023906
2,3,65b84104763d1e7cd0d60507,612520bd6605794b27e6a0fd,0.4472907781600952,0.7133333333333334,1.158385157585144,-1.9984623193740845,0.1275200668400359
2,3,65b84104763d1e7cd0d60507,66c856fd76895ebe2db7c327,0.5211660861968994,0.6155555555555555,0.9600186347961426,-1.6085786819458008,0.5648521063732073
2,3,65b84104763d1e7cd0d60507,666c6160d7613a472a88bc12,0.4639198780059814,0.6755555555555556,1.1110352277755735,-1.862330794334412,0.2713894639922256
2,3,65b84104763d1e7cd0d60507,60db30cbbbee552378774e50,0.4914767742156982,0.6555555555555556,1.0226086378097534,-1.7294858694076538,0.4287334980422312
2,3,65b84104763d1e7cd0d60507,65ab079fde17d72bca5e774b,0.4424192309379577,0.7177777777777777,1.1955705881118774,-2.0856635570526123,0.032792396896397034
2,3,65b84104763d1e7cd0d60507,5fbdc4f0784d3f225d8d96d1,0.4423020780086517,0.6866666666666666,1.2076090574264526,-2.1141951084136963,0.0031407175433360206
2,3,65b84104763d1e7cd0d60507,664382feed568375e3bf2618,0.4525165557861328,0.6644444444444444,1.1455944776535034,-1.9475646018981931,0.17942171402280122
2,3,65b84104763d1e7cd0d60507,64e114532a07493224e3a5a1,0.4440650641918182,0.6777777777777778,1.1885238885879517,-2.043372869491577,0.07474984150220466
2,3,65b84104763d1e7cd0d60507,5ee9193db78df9119fe4f7c1,0.4722045958042145,0.6644444444444444,1.0742437839508057,-1.814320683479309,0.3299734267981696
2,3,65b84104763d1e7cd0d60507,66ce71d5f8614777651a8931,0.482296347618103,0.6888888888888889,1.0579357147216797,-1.7529687881469729,0.39271857825138534
2,3,65b84104763d1e7cd0d60507,669f5d4b56cd9e5a3615a8ed,0.6290552616119385,0.6022222222222222,0.8292176723480225,-1.6112405061721802,0.6317100725752715
2,3,65b84104763d1e7cd0d60507,65dc9f26bed0f87772f68eed,0.4420669078826904,0.7022222222222222,1.2081164121627808,-2.0906431674957275,0.024252503388861972
2,3,65b84104763d1e7cd0d60507,65fd910b6214e647ea9c6175,0.4873099029064178,0.6333333333333333,1.041946291923523,-1.7296628952026367,0.42044682320863574
2,3,65b84104763d1e7cd0d60507,5d612ae16512d700159face7,0.4598928689956665,0.6888888888888889,1.1057252883911133,-1.89593517780304,0.24269899421092025
2,3,65b84104763d1e7cd0d60507,5dd6023dcaee3e5b7ba7a5bc,0.4446911811828613,0.7088888888888889,1.223701000213623,-2.15996527671814,0.047040100869838314
2,3,65b84104763d1e7cd0d60507,5e23c2569138e066e7e892f7,0.4422018527984619,0.7311111111111112,1.2208740711212158,-2.1366701126098637,0.024159539019100604
2,3,65b84104763d1e7cd0d60507,666ee913519a8d810a4c38d9,0.546110987663269,0.5911111111111111,0.9136779308319092,-1.5959296226501465,0.5978328746902938
2,3,65b84104763d1e7cd0d60507,61190367632a534f9e11b013,0.4428763687610626,0.6977777777777778,1.1891828775405884,-2.0746686458587646,0.045498134862078925
2,3,65b84104763d1e7cd0d60507,60ebfc77adae0f59618d6471,0.4426763951778412,0.7466666666666667,1.208241581916809,-2.1198456287384038,0.005650217761418039
2,3,65b84104763d1e7cd0d60507,65391353897d68dd53a067da,0.444375216960907,0.6666666666666666,1.1924952268600464,-2.04447340965271,0.07260349971034816
2,3,65b84104763d1e7cd0d60507,66301c9c390de66737e2ae4c,0.4477455615997314,0.6711111111111111,1.1667773723602295,-1.994312167167664,0.12820394223574863
2,3,65b84104763d1e7cd0d60507,5e248b6f0c0b31718a9d3f31,0.442230612039566,0.7066666666666667,1.1974214315414429,-2.082525968551636,0.03485946426539537
2,3,65b84104763d1e7cd0d60507,66daf1642fab82cb5a1df01b,0.4452714323997497,0.7422222222222222,1.1689432859420776,-2.0245449542999268,0.09940769460556664
2,3,65b84104763d1e7cd0d60507,5e9fd839311b8018f88c99eb,0.7385254502296448,0.5155555555555555,0.3726205825805664,-0.8428446650505066,1.5232000304860038
2,3,65b84104763d1e7cd0d60507,614f11b6fe832a304632a860,0.6955826282501221,0.5022222222222222,0.5297693610191345,-1.0652166604995728,1.2510802034452364
2,3,65b84104763d1e7cd0d60507,5e15bb77e78021b9d45d8cf4,0.453220009803772,0.6555555555555556,1.1316064596176147,-1.942761778831482,0.18930992340112837
2,3,65b84104763d1e7cd0d60507,66cf21fac640537abe16a607,0.797290027141571,0.5244444444444445,0.1954390257596969,-0.7756538987159729,1.6804618214701563
2,3,65b84104763d1e7cd0d60507,607ec7379eac7be04ab448e3,0.4537223279476166,0.7088888888888889,1.1423503160476685,-1.9377599954605105,0.189736005651328
2,3,65b84104763d1e7cd0d60507,661564c766603e80ca4c3184,0.4493510723114013,0.7022222222222222,1.145173192024231,-1.9831489324569704,0.14701875501417588
2,3,65b84104763d1e7cd0d60507,5d585e287d795e001788bf4c,0.4638265967369079,0.6733333333333333,1.099749207496643,-1.8635448217391968,0.2746230081230834
2,3,65b84104763d1e7cd0d60507,66378dbfb9c884b35b7c3c09,0.4472718238830566,0.7,1.165072679519653,-1.9977072477340696,0.12562875427454467
2,3,65b84104763d1e7cd0d60507,60e20b0026ccfc52c0877202,0.5028164982795715,0.6311111111111111,0.9974901080131532,-1.684742093086243,0.47997031500326637
2,3,65b84104763d1e7cd0d60507,5c5fbade4cc94200016a5c15,0.6421476006507874,0.5666666666666667,0.717546284198761,-1.394440770149231,0.872958276851859
2,3,65b84104763d1e7cd0d60507,666b0a3508c2f3faa9cd0057,0.6841357350349426,0.5577777777777778,0.7896596789360046,-1.6116012334823608,0.6560797090305104
2,3,65b84104763d1e7cd0d60507,5faacca24cd0384c1fa08be1,0.7017764449119568,0.5111111111111111,0.5056578516960144,-0.8901426792144775,1.4130693908756915
2,3,65b84104763d1e7cd0d60507,5dfbefa35777b591c3999842,0.4569349586963653,0.6911111111111111,1.134817123413086,-1.913534164428711,0.2150557960577339
2,3,65b84104763d1e7cd0d60507,66aa5aaa7f31ee53f61079ac,0.4427591860294342,0.7222222222222222,1.2092114686965942,-2.122495651245117,0.007879552413474666
2,3,65b84104763d1e7cd0d60507,5d65e31c367c8600019f2b13,0.459386795759201,0.6733333333333333,1.1114003658294678,-1.8946895599365237,0.2414336991379315
2,3,65b84104763d1e7cd0d60507,60ce038ef5cec7f1cb716182,0.5268657207489014,0.5888888888888889,0.9473819732666016,-1.5992645025253296,0.5788515802285942
2,3,65b84104763d1e7cd0d60507,66159b3aa54492fae356f2d1,0.4442406594753265,0.6911111111111111,1.1880820989608765,-2.041177988052368,0.07697731962102614
2,3,65b84104763d1e7cd0d60507,669a687aa4b63a61f8f5b07f,0.6805599927902222,0.4866666666666667,0.5784660577774048,-1.0037882328033447,1.278269053031651
2,3,65b84104763d1e7cd0d60507,5f4469a101c96e20702a9ece,0.4430463314056396,0.7066666666666667,1.1947437524795532,-2.0608599185943604,0.05620985481728238
2,3,65b84104763d1e7cd0d60507,66715c98b42ef93f2389ce3f,0.8522462248802185,0.4933333333333333,0.134345456957817,-0.8724067807197571,1.643767886410028
2,3,65b84104763d1e7cd0d60507,612512862963825fa66941bf,0.4537556171417236,0.7,1.1295500993728638,-1.938355088233948,0.19417272280876824
2,3,65b84104763d1e7cd0d60507,66a4f41f0a2e0870ee52c6bf,0.5073050856590271,0.66,0.9880943298339844,-1.6664366722106934,0.500544338388023
2,3,65b84104763d1e7cd0d60507,6122f17c5f84f0f57feca3e6,0.5073147416114807,0.6533333333333333,0.9890379905700684,-1.6600971221923828,0.5058160700359442
2,3,65b84104763d1e7cd0d60507,5fc4c49da0603a4d5feae548,0.7835127711296082,0.5533333333333333,0.2965920269489288,-0.947892725467682,1.4822838917888725
2,3,65b84104763d1e7cd0d60507,64b6b65f87a443a4963be23a,0.4691800475120544,0.6377777777777778,1.08642840385437,-1.8292112350463867,0.3114161185194055
2,3,65b84104763d1e7cd0d60507,6659e2d753ad8a42fde08e10,0.4967117607593536,0.6222222222222222,1.0118554830551147,-1.7578116655349731,0.40859424269689687
2,3,65b84104763d1e7cd0d60507,5ee78cdd0103130133fdb204,0.5041024684906006,0.6311111111111111,0.9950499534606934,-1.6775330305099487,0.487514074947358
2,3,65b84104763d1e7cd0d60507,66b616b0db06f7953a7c1e1f,0.4472883641719818,0.6844444444444444,1.1694735288619995,-1.9997224807739256,0.12219924534348829
2,3,65b84104763d1e7cd0d60507,66c086c91cd54d5495701e9b,0.6981523036956787,0.5377777777777778,0.5197684168815613,-0.8924475312232971,1.404075266356003
2,3,65b84104763d1e7cd0d60507,6006ae13a40ec00348555219,1.0044244527816772,0.5377777777777778,-0.1134044229984283,-0.997796356678009,1.7322969109134083
2,3,65b84104763d1e7cd0d60507,664c9a37d570871d534dd3c2,0.516835629940033,0.64,0.9701808094978333,-1.6177467107772827,0.5521494190864342
2,3,65b84104763d1e7cd0d60507,66a2d042a6eb6d2766577b3f,0.872900128364563,0.54,0.305889219045639,-1.158885836601257,1.3161959718657987
2,3,65b84104763d1e7cd0d60507,64f03390a3ce93b12a268959,0.6949373483657837,0.4955555555555556,0.5305993556976318,-0.9293334484100342,1.366662471804908
2,3,65b84104763d1e7cd0d60507,5e39cf6d0331aa07667a58ae,0.4477965533733368,0.6955555555555556,1.1668148040771484,-1.9939193725585935,0.12856025491716047
2,3,65b84104763d1e7cd0d60507,5ed9c3054268815691ed0e2c,0.4434208869934082,0.7266666666666667,1.1832376718521118,-2.0644867420196533,0.057282626963508894
2,3,65b84104763d1e7cd0d60507,61267b828ead584bcf092e35,0.4514924883842468,0.72,1.2213798761367798,-2.1799561977386475,0.06606751157365655
2,3,65b84104763d1e7cd0d60507,5d251b0c86fe240017764b36,0.4535803496837616,0.7044444444444444,1.1451879739761353,-1.9400668144226076,0.18657068828568169
2,3,65b84104763d1e7cd0d60507,603e8ed1b54e6cf4fafcaa1a,0.4659215211868286,0.6844444444444444,1.0995841026306152,-1.8485466241836548,0.28846991092611224
2,3,65b84104763d1e7cd0d60507,66d0a027b8886581c95f2768,0.4460956156253814,0.6488888888888888,1.178606390953064,-2.0162878036499023,0.10356770073672684
2,3,65b84104763d1e7cd0d60507,5d7df958cb6cf00001399929,0.4421382844448089,0.6777777777777778,1.2011388540267944,-2.0828311443328857,0.03332724853237655
2,3,65b84104763d1e7cd0d60507,6630ec3fa1752b4b2743c4cc,0.4576616287231445,0.72,1.1283061504364014,-1.9063011407852173,0.22414893331409802
2,3,65b84104763d1e7cd0d60507,66fc6d168db73b4d68af6cfb,0.4428892433643341,0.6933333333333334,1.1983531713485718,-2.0663931369781494,0.049915497442515215
2,3,65b84104763d1e7cd0d60507,65a9ca4a57dfdc3964333913,0.443267822265625,0.7066666666666667,1.2037951946258545,-2.0689809322357178,0.04629450783555214
2,3,65b84104763d1e7cd0d60507,615e056d45156d8d481b5856,0.4467903077602386,0.7177777777777777,1.164574146270752,-2.002720355987549,0.12116056366230733
2,3,65b84104763d1e7cd0d60507,5f1f459122764312bfbe265e,0.4460360109806061,0.6733333333333333,1.1907755136489868,-2.107659101486206,0.021150295179426782
2,3,65b84104763d1e7cd0d60507,661094be457866d2fd65a77d,0.4618844985961914,0.6622222222222223,1.1017662286758425,-1.8791545629501345,0.2595673603473392
2,3,65b84104763d1e7cd0d60507,66cf32c269c7951c97de25fc,0.4481152594089508,0.6866666666666666,1.1590198278427124,-1.9880928993225095,0.13680176891693802
2,3,6646052f36c0bd14aafa0f0f,5e13ff1b94d5eea33e200fce,1.0004674196243286,0.4444444444444444,0.1180366873741149,-0.8462116122245789,1.5672053506936574
2,3,6646052f36c0bd14aafa0f0f,65b84104763d1e7cd0d60507,0.3955329954624176,0.7133333333333334,1.205114722251892,-2.102616548538208,0.09947163497961055
2,3,6646052f36c0bd14aafa0f0f,6646052f36c0bd14aafa0f0f,0.4007728099822998,0.6777777777777778,1.1667245626449585,-2.010851621627808,0.0
2,3,6646052f36c0bd14aafa0f0f,5ce031fc7f65ee001a985a6b,0.4106631278991699,0.7133333333333334,1.1432557106018066,-1.944829344749451,0.07006945169205912
2,3,6646052f36c0bd14aafa0f0f,66c34db91daa2cac0b579ee5,0.4198294878005981,0.7111111111111111,1.10349702835083,-1.88422954082489,0.14153046470557468
2,3,6646052f36c0bd14aafa0f0f,60e20896098befdcf5e59441,0.5302074551582336,0.5777777777777777,0.9044205546379088,-1.5414018630981443,0.537760605102421
2,3,6646052f36c0bd14aafa0f0f,66559244530907c5dd7b77be,0.6747792959213257,0.5244444444444445,0.6604670882225037,-1.2228635549545288,0.936601208427629
