id,n_steps_src,n_steps_trg,nllik_org,nllik_opp,match_org,match_opp
2df18a92,3,2,0.555787980556488,0.6194948348793778,0.72,0.5933133133133125
e40c1647,3,2,0.4506119191646576,0.46458544849872113,0.77,0.6832132132132143
dd5a2c13,3,2,0.9127814769744873,0.8565201285603765,0.48,0.49275275275275277
20ec98be,3,2,0.6227760910987854,0.4596090076921938,0.55,0.7065265265265258
610196ab,3,2,0.9313924908638,0.8642541053774837,0.5,0.487387387387387
b33588d0,3,2,0.45199698209762573,0.5272171048072724,0.72,0.6570070070070071
e6c63ce9,3,2,0.7030211091041565,0.8100867702796295,0.54,0.5217017017017012
aad42d72,3,2,0.5713556408882141,0.6023467017246319,0.59,0.627067067067068
a5462c1c,3,2,0.6903256773948669,0.7392591288736513,0.52,0.5399099099099103
2ce3150a,3,2,0.5570741295814514,0.6047096216046177,0.65,0.6051151151151144
78db71c1,3,2,0.5634602308273315,0.6374410458274551,0.6,0.5917417417417419
b687bd5b,3,2,0.42137107253074646,0.46131391944112005,0.7,0.6792792792792802
e756b1a0,3,2,0.7583560943603516,0.749927019034778,0.59,0.546876876876877
340c722a,3,2,0.7491213083267212,0.6656604891902095,0.52,0.5875075075075067
c1f0344c,3,2,0.6268943548202515,0.6633688995430062,0.61,0.5912412412412411
da1a36e7,3,2,0.6591759324073792,0.6380068319695847,0.59,0.6088488488488482
5a50169b,3,2,0.5469515919685364,0.5625344170583738,0.66,0.6232932932932934
23cb8714,3,2,0.5408893823623657,0.5267323640373734,0.59,0.6434934934934929
663158c8,3,2,0.6164270639419556,0.6373134985103741,0.58,0.5901601601601596
67c40b7c,3,2,0.38247695565223694,0.4350811758556882,0.77,0.72092092092092
2718a532,3,2,0.559865415096283,0.6328922331154168,0.6,0.6155655655655653
40378362,3,2,0.4473017156124115,0.49193812421969585,0.63,0.6690690690690695
b4468ee7,3,2,0.7800824642181396,0.8547441133030422,0.53,0.5028128128128131
9ac746df,3,2,0.7105050683021545,0.6949311908300932,0.51,0.5569469469469464
b483fdc3,3,2,0.4643062651157379,0.5370848380230568,0.71,0.6546446446446461
d9f51e25,3,2,0.6311521530151367,0.6766381571004102,0.63,0.5577477477477468
b076b690,3,2,0.7748613953590393,0.7994193665019504,0.62,0.5135135135135146
e3ed66af,3,2,0.7109106183052063,0.696583745059547,0.52,0.5564764764764758
01bd5634,3,2,0.4207698404788971,0.4819452256650419,0.68,0.6781581581581586
7c552fe5,3,2,0.3327067196369171,0.4036630289750295,0.74,0.7117217217217215
47dcd0d7,3,2,0.7387826442718506,0.5217529051863514,0.56,0.6410610610610609
772afbc9,3,2,0.6845207214355469,0.7144909225426637,0.6,0.5681381381381374
67ed7dcb,3,2,0.44677913188934326,0.518801899136485,0.73,0.6556256256256257
e51ba72d,3,2,0.40491679310798645,0.5535976718794238,0.68,0.6333033033033039
21e742c4,3,2,0.523589551448822,0.5860088394210862,0.57,0.6147547547547546
57105cda,3,2,0.388823539018631,0.469230549203025,0.79,0.6848148148148162
bbea9689,3,2,0.280379980802536,0.5160376352740003,0.79,0.6459759759759752
f73df82a,3,2,0.6300872564315796,0.6596672092830097,0.59,0.5764564564564558
99cd5365,3,2,0.7865766286849976,0.8841722570024095,0.53,0.4903603603603603
cd81a84f,3,2,0.7242149114608765,0.7447440770414617,0.59,0.5494094094094092
9ae1bc01,3,2,0.5238003730773926,0.5211293743895339,0.74,0.6521121121121125
3c48b7f1,3,2,0.5062611699104309,0.5011256229471754,0.77,0.6668968968968988
b01f58b7,3,2,0.721610963344574,0.7612708425736642,0.51,0.5252252252252246
e07ade71,3,2,0.381382018327713,0.47922715267261584,0.76,0.6812812812812808
57fe06ef,3,2,0.7143183946609497,0.7777318211050482,0.52,0.5356656656656652
71856bf1,3,2,0.6534623503684998,0.5979403097469647,0.52,0.6142742742742737
0c6480f5,3,2,0.7426046133041382,0.8081989486415584,0.5,0.515345345345345
57dcdb32,3,2,0.5316248536109924,0.6071996662590478,0.66,0.6115015015015011
a8023603,3,2,0.8630458116531372,0.7560170368031338,0.49,0.5408108108108102
5b09b048,3,2,0.670819103717804,0.5428131640673399,0.55,0.6557057057057064
177a1056,3,2,0.698011577129364,0.8333196986067641,0.51,0.5005005005005009
c5d1dcbe,3,2,0.4744637608528137,0.46361743574505215,0.7,0.6892492492492499
2656e5f1,3,2,0.8207889795303345,0.822502061590418,0.57,0.513753753753753
9070dc83,3,2,0.5947713851928711,0.6419531461951492,0.64,0.5939139139139135
7645f80e,3,2,0.718565046787262,0.782293630791856,0.57,0.5111111111111111
ba085d1e,3,2,0.5357385277748108,0.6032933962118399,0.65,0.613973973973974
7f8ee17f,3,2,0.7142866253852844,0.8876901912736941,0.49,0.47385385385385453
00eb0806,3,2,0.3739626407623291,0.45532639078549797,0.8,0.6912212212212219
9757af0a,3,2,0.8479778170585632,0.7775721715257929,0.54,0.5356456456456453
e021319d,3,2,0.6946797966957092,0.7916838297018179,0.57,0.525375375375375
a559f1bd,3,2,0.514634907245636,0.5184449657007262,0.62,0.6671771771771778
1152a7fa,3,2,0.7148385643959045,0.817514451774391,0.46,0.5057857857857856
3a40055b,3,2,0.35940808057785034,0.42019349226245173,0.75,0.6930630630630641
da78cca6,3,2,0.625791072845459,0.68378163696648,0.59,0.5656356356356357
274808f4,3,2,0.44553765654563904,0.5055776457409482,0.64,0.6471371371371385
750bb3d0,3,2,0.902620255947113,0.8552904126045104,0.38,0.4971671671671674
7aba8dbb,3,2,0.39561668038368225,0.465635252547813,0.73,0.68021021021021
ddd881ba,3,2,0.7465009093284607,0.7604713714993871,0.58,0.5645845845845847
8511c34c,3,2,0.8232132196426392,0.7767580968958957,0.5,0.5398398398398395
87e8978c,3,2,0.7425342798233032,0.8642595478364298,0.47,0.5006806806806808
05ed0875,3,2,0.7583011388778687,0.7679600193574503,0.57,0.5296396396396402
bdd95e85,3,2,0.5789243578910828,0.6067402353277197,0.57,0.617297297297297
391c9da3,3,2,0.6072474122047424,0.6445801664997746,0.56,0.592182182182183
2ad1c73b,3,2,0.8421756029129028,0.6712473689972818,0.54,0.5767267267267265
6d6c1b3c,3,2,0.33435553312301636,0.5068697051720338,0.73,0.651731731731731
32f9649a,3,2,0.35896310210227966,0.5235929979576363,0.74,0.6332832832832838
6d3f69b5,3,2,0.5675262808799744,0.6016660793884858,0.63,0.6157857857857861
64fc73ed,3,2,0.5118343234062195,0.5667036041184828,0.71,0.627347347347347
b71f72b9,3,2,0.5174358487129211,0.5299569590910299,0.74,0.6457957957957973
a46feb4d,3,2,0.797808051109314,0.7738436138904369,0.45,0.5401501501501494
1e9ca67f,3,2,0.2163577824831009,0.3035400242836506,0.86,0.774324324324325
e8086c28,3,2,0.7432588338851929,0.7137586840160854,0.53,0.5696296296296295
277d436a,3,2,0.5201548933982849,0.5746086840634351,0.69,0.6377677677677674
a3e7ed9b,3,2,0.4632812440395355,0.6021805011832321,0.7,0.6178078078078076
13dbfdde,3,2,0.7133175730705261,0.8074101065252874,0.48,0.5052952952952944
aa4d3e10,3,2,0.7897087335586548,0.7293339936105577,0.58,0.5642442442442445
13db8701,3,2,0.5473307967185974,0.5874808046433542,0.63,0.6275575575575582
5202fc8d,3,2,0.441394567489624,0.4949191469807286,0.66,0.6669169169169182
f4c856aa,3,2,0.6523519158363342,0.653427828121949,0.68,0.5982482482482474
ecaf1faf,3,2,0.6408277750015259,0.7274949454569124,0.55,0.5662962962962964
1b23bdc9,3,2,0.7083399891853333,0.6884420020086272,0.44,0.558998998998999
82127c00,3,2,0.753612756729126,0.7436637642743947,0.47,0.5302702702702693
2ae0d01d,3,2,0.7856339812278748,0.7385310528872607,0.6,0.537547547547547
be4001eb,3,2,0.465459942817688,0.47622742571749604,0.69,0.674054054054055
7b5caead,3,2,0.7315221428871155,0.8567296271328931,0.56,0.5049149149149144
e807a1d3,3,2,0.5798332095146179,0.6283714206846388,0.56,0.5814314314314312
267ea372,3,2,0.6600723266601562,0.5825413953553926,0.53,0.6232332332332333
678c0398,3,2,0.6627221703529358,0.6970351558547836,0.46,0.5797497497497499
6dc145e7,3,2,0.7624320387840271,0.5675630024424544,0.5,0.6214214214214215
6b26d8a4,3,2,0.731580376625061,0.735778443567507,0.51,0.5316516516516517
bcb3c412,3,2,0.42630499601364136,0.4614791254679839,0.73,0.693533533533534
d3158a1a,3,2,0.6505609154701233,0.6667245036966212,0.52,0.5791291291291293
b4064b70,3,2,0.6731812357902527,0.7121583331335295,0.61,0.5597197197197191
0f8fe849,3,2,0.7546447515487671,0.7419892062654009,0.53,0.5395395395395386
4ed3fc35,3,2,0.6654708385467529,0.7044098829483246,0.5,0.546066066066066
e84a9120,3,2,0.4570169448852539,0.5263829772417491,0.63,0.6551751751751753
6812ee67,3,2,0.644020676612854,0.6566997872100578,0.68,0.5943643643643636
461a8bca,3,2,0.7024924755096436,0.7520681070135878,0.44,0.5526426426426424
380e97f5,3,2,0.6015670299530029,0.6450174259351896,0.59,0.59157157157157
27c2cfad,3,2,0.3833146393299103,0.4165766822981524,0.69,0.6952852852852869
c9e1b318,3,2,0.46112337708473206,0.4446600359063726,0.69,0.6793593593593592
573b161e,3,2,0.4629790186882019,0.5284460671134181,0.77,0.6480880880880885
801f011f,3,2,0.7246658205986023,0.8345837886030371,0.43,0.5082782782782787
83df6a15,3,2,0.6031596660614014,0.5731014637080757,0.69,0.6286486486486492
86d6c5ed,3,2,0.7931581735610962,0.6099466577366188,0.51,0.5914214214214221
43e36a90,3,2,0.8580987453460693,0.8369567426475318,0.52,0.49292292292292295
1f08d03a,3,2,0.7039393782615662,0.6967586191805514,0.59,0.566916916916917
c03dddb2,3,2,0.9554722309112549,0.8354461705004489,0.48,0.5248448448448441
0ed9e428,3,2,0.8595139980316162,0.7158162329528663,0.57,0.5562262262262258
e2125340,3,2,0.3070884943008423,0.44744390628120684,0.71,0.6864164164164169
ec21d438,3,2,0.7205631732940674,0.7197991711002689,0.67,0.5743743743743744
a263b744,3,2,0.5865883827209473,0.6055395042932069,0.74,0.6194294294294287
103f26e3,3,2,0.5633944272994995,0.57791692615152,0.6,0.6186086086086092
b3729f63,3,2,0.26136624813079834,0.32526181163909557,0.85,0.763933933933933
f5780ee4,3,2,0.5612048506736755,0.5757770800853038,0.73,0.6243743743743756
a3b5b912,3,2,0.5703542232513428,0.6308355829021236,0.64,0.6076276276276277
8213be20,3,2,0.370869517326355,0.4926438646631556,0.75,0.6609609609609624
4f0c3dd4,3,2,0.7363172769546509,0.7111353161218049,0.52,0.5584584584584579
d2629c61,3,2,0.6758400201797485,0.7084074956518752,0.59,0.5485885885885878
5a24f01f,3,2,0.5745118856430054,0.5959532874243872,0.66,0.600790790790791
6494fa7a,3,2,0.7073228359222412,0.8145655774258755,0.53,0.5067367367367367
3f774315,3,2,0.6995580792427063,0.7420082839878949,0.58,0.5464964964964961
91e587cc,3,2,0.2633105516433716,0.47299409843421913,0.87,0.6620820820820812
5240f406,3,2,0.856174111366272,0.6605709055522541,0.51,0.572292292292292
84a15ddf,3,2,0.7245864868164062,0.7960202682006348,0.55,0.5327727727727719
45ff4308,3,2,0.4446665942668915,0.5674644988757354,0.7,0.6283383383383395
54144c8f,3,2,0.6825670599937439,0.7292630382486291,0.57,0.5431431431431427
faf2c608,3,2,0.5201343297958374,0.5892938516280792,0.66,0.606746746746747
bd2f03dd,3,2,0.6846880912780762,0.7432294356691707,0.52,0.546766766766767
531aefe6,3,2,0.5593529939651489,0.6049777422104035,0.77,0.5985885885885885
89b2f6d2,3,2,0.6919717192649841,0.6962610248092178,0.41,0.5667667667667665
c0aceb45,3,2,0.6072779297828674,0.6780121341959253,0.69,0.5784384384384385
a854b958,3,2,0.7137078642845154,0.8062729129084835,0.49,0.5057257257257254
fe5b486c,3,2,0.6274705529212952,0.49846356787958424,0.53,0.663703703703705
